46.6324    .1045   5.9374 124.9608 233.8493 292.8449   9.20  45.1809 0 .088
42.6997    .0609   2.9140 241.8495 231.0243 165.9011   9.22  45.2326 0 .071
42.4381    .0316   2.0683 213.9080  13.3200  50.2551   9.02  41.6108 0 .024
42.3170    .0576  19.2844 111.0461 144.1549  22.2262   9.67  40.0866 2 .072
44.1666    .0423   1.9922 213.3141 225.8496 202.8945   9.23  45.8964 0 .060
44.2853    .0619   4.5859 130.8712 118.4319  27.3626   9.86  41.8951 0 .031
43.4530    .0634   2.8462 152.7117  33.5639  86.5863   9.94  43.4742 0 .128
41.6925    .0829  12.6504 276.9353 161.0417 206.5665   9.70  44.8298 2 .123
46.0265    .0972   2.6023 235.7375 275.2948 120.2487   8.99  48.5934 0 .088
44.3585    .0559   2.0457 182.8665 296.9052 158.1090   9.53  46.6803 0 .091
44.0033    .0794   3.0940 143.4087  22.4952 105.7123   9.11  45.2097 0 .110
45.4605    .1293   2.3143 166.5567 339.2973 123.0989   9.42  49.1644 0 .034
44.3345    .0384   4.9369 130.4977 304.8218 206.7568   8.80  45.8646 1 .042
44.3747    .0799   2.1616 174.5929  22.8508  73.5886   9.35  43.6549 1 .127
46.4316    .0863   2.2881 229.9734 282.5211 119.5232   9.03  48.6626 0 .050
44.0270    .0364   1.9280 179.5403 201.6843 263.1415   9.47  44.2695 1 .122
44.5223    .0992   3.1691 143.6449 341.0191 150.6383   9.29  48.4714 0 .082
42.8129    .0199   2.5495 155.9647  77.7564  44.8283  10.10  42.2197 0 .111
44.0510    .0371   2.4076 164.1295 355.9369 116.3750   9.11  44.8299 1 .067
42.7914    .0114   3.1510 145.2653 165.1375 330.5010  10.13  42.3672 0 .054
43.6207    .0368   2.1597 209.6971 236.9435 194.6769   9.25  45.1757 0 .126
46.7120    .0463   4.0447 257.0388 203.5256 179.6450   9.32  48.8748 0 .032
44.3036    .0762   5.4834 126.0249 228.7671 293.7139  10.00  43.1588 1 .106
43.8076    .0866   1.9552 181.0086 290.5760 166.7262   9.19  47.5182 0 .092
45.6241    .1156   5.1010 131.0393  39.8923  96.2368   9.14  46.8015 0 .112
44.1683    .0796   2.2361 170.4752  62.3375  41.0050   9.64  41.6569 0 .109
43.8119    .0411   1.8878 185.8076 245.6324 211.2118   9.47  45.3675 0 .120
43.3366    .0143   5.6403 125.4975 308.0412 207.3990   9.35  43.8876 0 .101
44.9181    .0485   6.0802 267.9144 204.8645 166.4196   8.84  47.0429 0 .100
46.2684    .1710   2.0188 171.9225 240.5960 243.7309   9.20  50.7125 0 .116
44.0083    .0356   2.6610 242.0002  69.1270 331.1926   8.80  42.6460 1 .128
46.0060    .0840   4.8116 128.9124 221.2686 298.7934   9.04  44.3960 0 .120
45.8818    .0675   2.4773 233.9580  77.8007 332.3180   9.96  43.1830 0 .041
44.1857    .0757   4.4587 132.9679  94.7877  45.7278   9.85  42.0014 1 .088
45.6451    .0685   2.7304 150.0965 259.4205 237.0657   9.16  47.4788 0 .128
42.4366    .0216   3.0452 244.0046 179.7834 218.0966   9.94  43.1631 0 .088
46.3196    .0713   4.4462 135.1124  14.1416 124.5260   9.40  48.3506 0 .125
45.4303    .0319   2.2064 163.3076 154.5990 324.4460   9.64  44.2643 0 .122
44.1463    .0767   1.9037 201.9465 301.9709 129.9115   9.30  46.4696 1 .092
42.6783    .0193   4.4565 131.3820 136.2690  12.1837  10.04  41.8746 0 .075
46.1822    .1146   4.7460 132.1504 306.6610 206.5873   9.17  51.0131 0 .067
44.5458    .0591   1.9922 202.2252 305.0724 127.8595   9.71  46.2606 0 .054
44.3242    .0282   4.1428 132.6746  91.2615  53.5672   9.44  43.6092 0 .125
44.7353    .0126   2.1796 177.1644 328.5194 133.5428   8.62  45.1288 0 .125
44.0835    .0313   2.5669 154.6108 223.7072 265.3972   9.23  44.2318 1 .072
44.2104    .1097   2.5684 158.6928 227.2219 266.7271   8.71  44.9908 0 .067
46.1675    .0385   3.1579 145.3898   4.2658 127.1307   9.45  47.2872 0 .106
46.2995    .0698   4.3536 132.9213 195.6320 317.2204   9.15  44.0314 0 .066
44.6799    .1210   2.0502 208.1164  90.3069 345.8945   9.36  39.4773 0 .101
44.8716    .0300   7.1858 123.2157 321.5435 196.1742   9.61  46.1662 0 .112
44.1658    .0336   3.8286 254.5315 139.7676 249.6542   9.70  44.7197 0 .114
45.2824    .0540   3.1413 143.7265 303.7349 194.2604   9.61  47.6577 0 .117
44.3428    .0544   3.3512 250.8173 299.1685  84.0196   9.68  44.2312 1 .027
43.8692    .0729   5.1370 128.8890  66.5470  76.3349   9.67  43.3510 1 .089
43.7362    .0608   3.4076 143.5481 237.9978 265.5333   9.59  44.0925 0 .120
44.8010    .0938   2.0266 173.6271  41.2001  55.8851   8.98  42.7501 0 .117
46.1799    .1498   3.3928 142.9899 258.7384 254.1147   9.45  48.9440 0 .038
45.4255    .0152   1.9917 207.8634  71.0118   1.1645   9.57  44.7353 0 .058
44.1745    .0425   1.9862 192.5571   4.2642  78.5780   9.78  43.8873 0 .037
44.2997    .0183   3.1696 144.2978 138.4296 357.4159   9.65  43.4898 0 .118
43.9069    .0441   2.5113 157.2314 179.4789 307.6006  10.02  42.7751 1 .073
43.9846    .0159   5.0587 128.4274 144.5884   6.9804   9.74  43.2910 0 .095
45.9827    .0870   4.8145 130.6662 213.5039 304.5149   9.94  43.9571 0 .127
43.8171    .0558   2.9324 150.0750  98.3353  28.5798   9.24  41.7087 1 .112
42.5484    .0531  18.8628 280.0213 322.7113  34.3440   9.48  40.7294 2 .021
45.6908    .1030   5.3368 126.9612 285.8711 236.5733   9.16  48.5804 0 .114
43.9274    .0404   2.2360 230.0621 267.1052 140.3144   9.39  45.3251 1 .122
45.3541    .0627   6.3103 123.5457 215.7837 306.6850   9.72  43.7676 0 .116
43.8499    .0304   2.8144 152.7883 314.6029 172.3436   9.26  45.1724 0 .070
43.9908    .0751   2.0811 210.6359 305.4232 116.7202   9.64  45.6745 1 .094
44.4288    .1110   3.1203 146.0079 182.1004 321.1385   9.72  40.8211 0 .107
44.6917    .0567   7.0023 122.6789  28.5464 123.6560   9.34  46.1983 0 .019
45.5754    .0511   2.4343 234.6301  65.2277 342.1331   9.95  43.3681 0 .108
44.2003    .0691   1.8688 204.2832 283.7513 148.3915   9.42  46.8600 1 .108
43.8849    .0135   3.3741 141.1818 202.4415 297.9873   9.53  43.6112 0 .054
42.4684    .0490   4.7739 131.1131 343.6146 164.0384   9.88  44.4784 0 .052
44.1325    .0357   2.5072 156.9765 222.6258 264.6684   9.92  44.3285 1 .026
45.3481    .1058   4.8397 129.5352  90.5697  49.8412  10.05  42.5973 0 .040
44.3975    .0582   2.6900 153.9468  76.8609  44.3281   9.81  42.6347 1 .127
42.5199    .0113   2.3499 162.4244 121.7431 356.2943   9.37  42.0403 0 .068
44.5855    .0705   2.7504 153.7010 157.6466 332.8724   9.83  41.8327 0 .103
45.8605    .1033   3.5384 138.2258 133.5709   6.7004   9.72  41.1658 0 .091
44.1404    .0376   5.3535 264.3355 158.7092 219.9327   9.78  45.4339 1 .046
44.9474    .0866   4.3983 133.6166 219.5275 296.3604   9.86  43.4912 0 .090
45.6506    .1148   2.2829 162.7354  24.0230  80.2517   9.29  45.3788 0 .122
43.7602    .0495   2.3000 167.2049 308.4965 162.9559   8.79  45.8420 0 .034
45.0516    .0160   2.3810 227.1383 279.5946 132.0366   9.79  45.5425 0 .091
44.5496    .0705   2.4755 155.1086 192.5683 299.8080   9.51  43.1529 0 .111
44.0240    .0522   2.5308 159.7244  26.9618  87.4692   9.29  44.0512 1 .075
44.1403    .0747   2.9821 147.4816 279.3692 218.3991   8.61  46.8047 1 .040
46.6264    .1523   3.6191 141.9710 328.9917 165.9880   8.49  53.5725 0 .063
44.1740    .0710   2.2062 171.2764 110.6661 358.5420  10.24  41.0385 0 .073
44.7939    .0506   2.6273 155.9821 325.4559 156.5204   9.34  46.8929 0 .038
44.4177    .0167   2.4848 156.3457 169.1060 316.1389   8.94  43.8870 0 .094
44.2435    .0665   2.5514 233.9535 179.5193 232.6131   8.89  46.1381 1 .055
44.7966    .0648   2.2200 177.2738 345.8328 110.2746   7.66  45.9718 0 .109
46.5951    .0746   1.8864 184.9282 355.1554  91.4382   8.99  46.9518 0 .113
42.9884    .0370   8.0937 119.3006  61.2143  95.3611   9.95  43.2012 0 .128
44.0915    .0210   1.9185 206.1506  10.5034  61.3988   8.86  43.6666 0 .081
43.9611    .0621   5.6067 127.0484  68.2207  77.7639   9.23  43.5576 0 .044
44.1888    .0910   2.0409 178.4712  43.4561  49.6287   9.17  41.8290 0 .119
45.1485    .0720   2.1996 228.7210 257.1730 150.5449   9.46  48.0358 0 .099
46.1275    .0358   2.3420 225.0305 113.2569 305.2247   9.80  45.2107 0 .094
44.0946    .0373   5.1159 127.5610 131.6842  19.4735   8.64  42.5534 1 .119
43.8678    .0419   7.8125 121.6751 315.0821 205.3535   9.18  45.5394 0 .089
44.1746    .0338   2.5857 153.9649 357.4348 125.7566   9.44  45.0838 1 .073
44.0026    .0823   2.3982 163.2729 302.7709 173.1459   9.13  47.6033 0 .068
46.1633    .0490   2.3710 229.7706  94.0446 320.0357   8.80  44.4725 0 .055
43.9703    .0244   2.0193 188.9742 327.5721 121.4099   8.88  44.5515 0 .096
42.4466    .0252   2.3937 165.8170 297.9072 176.3841   9.64  43.5145 0 .112
42.9828    .0599   2.1545 177.7324 180.9511 288.2521   9.36  42.3093 0 .130
43.2023    .0413   2.0804 172.3373 101.4423   5.9472   9.69  41.4293 0 .094
43.6419    .0564   5.8355 124.6808  89.3051  60.2715   9.91  42.5391 0 .127
43.5847    .0600   3.7098 138.8714 115.4156  23.0261   9.99  41.2086 0 .104
43.9349    .0398   2.3480 163.2780 260.4785 219.2754   9.40  45.3112 1 .017
43.4974    .0534   4.6344 131.2663  12.7135 131.8120   9.01  45.1175 0 .029
44.2833    .0711   3.3178 143.5159 193.0257 310.2967   9.59  42.3766 1 .089
45.9011    .1422   4.1293 134.5297 205.2429 313.7057  10.08  41.9330 0 .043
42.8219    .0172   3.2520 142.4435 280.2822 218.6638   8.86  43.4001 0 .098
44.8469    .1070   4.0448 134.6737  23.1586 111.4982   8.80  47.0377 0 .064
44.6639    .1223   3.4885 139.5773 145.6192 356.2924  10.29  39.2147 0 .124
45.2722    .0735   2.3432 230.6260 160.6746 257.0004   8.97  46.2352 0 .049
45.9198    .1339   4.6247 260.8457 111.2547 283.4305   8.08  45.2766 0 .114
44.2139    .0743   4.8973 130.1116 292.4514 223.0305   9.31  46.7126 1 .049
44.1841    .0677   4.8258 130.7768   1.8274 143.1192   9.36  46.6502 1 .075
44.2336    .0504   2.6491 234.6626 285.4441 115.1181   9.76  45.2763 1 .129
42.9341    .0413   5.8153 125.5568 351.9513 161.1979   9.67  44.6219 0 .059
45.5756    .1117   6.3590 124.2631 211.8364 314.2208  10.08  42.3383 0 .121
42.7295    .0355   2.8093 151.5096 357.4734 128.2796   9.70  43.7059 0 .114
43.8181    .0540   2.0299 188.7203 314.7915 132.4247   8.98  45.4865 1 .072
43.8049    .0326   6.5636 268.6689 221.2730 148.6585   9.61  45.0393 1 .130
43.5948    .0665   2.0446 181.8799 233.4558 230.5377   9.67  45.5373 0 .010
42.5824    .0534   1.9141 190.4587 221.6051 232.9532   9.96  44.0193 0 .067
44.7520    .0864   3.9309 255.3699  42.6432 345.2178   8.47  41.0339 0 .125
46.1792    .0534   2.8044 147.5569 134.3203 358.3901   9.45  43.7141 0 .122
45.9783    .0516   3.7277 139.8557  41.0657  93.2307   9.69  46.2417 0 .065
44.2269    .0604   4.5538 131.6689  36.1053 105.8414   9.01  45.1108 1 .024
44.7393    .1198   2.1693 172.4662 145.9052 329.8446   9.24  40.2832 0 .071
45.2440    .1137   4.9735 129.1907 165.2897 348.7489   9.53  40.2207 0 .107
44.7286    .1063   4.0502 133.9056 172.6125 338.7048   8.45  40.3687 0 .122
43.3047    .0647   1.9819 204.1185 319.6174 109.6156   9.03  44.4105 0 .113
43.8774    .0694   2.0633 181.3789 352.3009  98.9149   9.77  44.5628 1 .122
46.8069    .1428   5.8981 125.3778 299.8328 225.4158   9.01  51.9031 0 .097
43.2826    .0109   2.5539 158.6053 117.2493   4.2876   9.71  42.8123 0 .077
45.9914    .1307  14.8322 113.9067 251.8428 289.0917   9.52  44.7447 2 .100
43.8051    .0588   2.0145 202.3927  46.9993  27.4602   9.86  41.5595 1 .124
46.7119    .0170   4.4280 132.7048 353.7010 152.7685   8.03  47.4220 0 .036
45.8874    .0652   1.9128 207.4666 303.0849 123.7452   9.20  47.6853 0 .101
41.9172    .0667  14.7854 279.1993 167.1899 196.2029   9.88  44.6124 2 .105
43.2651    .0216   2.3143 163.8525 323.3046 151.8931   9.94  44.0954 0 .058
42.9534    .0412   2.5506 158.4907 284.5164 198.8393   9.39  44.6334 0 .115
44.5529    .0126  11.4682 116.1640  82.3412  80.1183   9.74  44.4655 0 .067
44.0613    .0700   2.5429 237.4116 195.9782 210.6596   9.39  46.7606 1 .080
46.8031    .1035   4.7000 130.9711  26.9736 111.5785   8.71  49.0067 0 .069
42.6661    .0202   2.7295 237.1300 341.6737  59.5556   7.55  42.2456 0 .119
44.3267    .0349   3.6796 137.8745 301.8416 202.0135   9.76  45.7661 1 .113
44.4800    .0350   1.9439 187.4001 113.4314 340.7040   9.81  43.0149 0 .067
44.1647    .0353   1.9635 201.6205 321.8601 113.1609   9.53  44.8287 1 .087
45.8880    .1588   1.9705 188.7948  10.1762  63.5263   9.18  43.6851 0 .019
43.9430    .0622   3.6944 137.7682 113.3172  25.8307  10.09  41.5231 1 .064
44.6515    .0843   2.0875 171.9138 171.2784 305.3280   9.87  42.6893 0 .111
44.1668    .0472   2.0480 218.3739  90.2167 334.1799   9.82  42.3065 1 .083
43.9139    .0303   6.0706 124.4832 272.5845 246.0883   9.83  44.4818 1 .129
42.9038    .0589   1.9112 185.8021 297.8895 153.9327   9.60  45.2043 0 .129
46.7904    .0140   2.2346 218.8754 313.2805 106.4558   9.03  46.9865 0 .094
46.5201    .1772   4.1725 136.7204   4.8637 123.8344   7.83  51.9957 0 .052
42.8788    .0374   1.9438 205.9060  93.2669 342.4627   9.75  41.3534 0 .104
46.6432    .1236   5.9693 127.2737 279.4776 245.4716   8.43  49.5636 0 .081
46.3068    .0415   6.6025 123.4309 277.7905 242.9032   9.09  47.2378 0 .060
42.7899    .0105   4.8503 129.2034 194.3152 317.5013   8.95  42.4596 0 .070
42.8077    .0443   3.8933 135.9832  91.1087  49.2809   9.52  41.6270 0 .125
42.7055    .0233   3.7460 254.9721 294.3740  88.3815   9.57  42.7045 0 .052
43.8747    .0789   3.6576 139.0679 199.2230 309.3317   9.24  41.8455 1 .116
43.7437    .0595   2.1908 224.2788 314.0655  95.0660   9.07  44.1354 0 .093
43.4608    .0782   2.2537 165.5423 357.8946 108.4370   9.90  44.7773 0 .124
42.5959    .0465   2.6118 156.1976  81.8366  38.8142  10.22  41.0961 0 .081
45.6100    .0570   2.0348 204.8570  85.3760 350.9511   9.53  43.0450 0 .084
42.7851    .0589   2.1570 218.0668  58.4522   3.4918  10.29  40.2711 0 .087
46.2469    .0199   2.5284 159.9026 260.2490 221.3453   9.17  46.9436 0 .078
43.9172    .0628   5.8680 125.6915  49.2878  98.2320   9.59  44.4892 0 .124
46.0334    .2015  13.9604 114.3639 283.5628 264.2310   9.46  48.6877 2 .116
45.3262    .0823   2.8313 149.5903  61.4876  60.3365   9.95  43.7386 0 .055
46.0484    .0944   3.6078 140.9979 350.2440 143.1361   9.09  49.6665 0 .084
43.8679    .0543   2.0374 198.4471 281.5797 158.0871   9.38  46.0976 1 .066
44.1932    .0599   1.8876 195.8872  10.0133  67.6824   9.22  43.3378 1 .115
45.4575    .1376   2.8052 150.0864 181.6238 320.1420   9.16  41.0539 0 .041
45.6869    .0934   2.2394 219.1809 350.9846  60.1829   9.50  43.9003 0 .116
44.3683    .0701   2.1898 172.6817 141.6490 330.2392   9.89  41.7208 1 .072
44.2708    .0551   2.0219 172.4883 325.8724 137.8917   9.49  46.1430 1 .128
45.5333    .1281   4.8730 130.0392  41.7023  94.1108   9.20  46.6972 0 .104
43.9028    .0559   3.2840 143.0798 239.8070 263.7768   9.82  44.2938 1 .130
44.5051    .0311   3.0054 147.1109 249.1441 247.2540   9.31  45.0716 0 .092
43.0038    .0405   3.5365 139.9011 318.7081 181.8294   9.48  44.7444 0 .046
42.9439    .0598   3.8159 138.3377 317.4324 184.9758   9.76  45.5025 0 .085
44.9870    .1095   4.7834 261.7194  27.9103 352.6025  10.21  40.1097 0 .033
43.7695    .0381   4.4386 133.0116  42.5058 100.3835   9.92  44.1371 0 .034
43.9948    .0631   2.0777 177.3995  15.3120  80.2705   9.69  43.7087 0 .004
43.9058    .0559   2.4340 233.0728  46.2819    .8432  10.09  41.4520 1 .024
41.8529    .1347  21.8116 281.4510 124.3914 248.3698   8.47  44.5167 2 .082
43.4276    .0677   2.0402 172.4754 296.9245 169.5334   8.57  46.3265 0 .109
46.0852    .1556   2.4034 167.3275 251.2213 234.7429   8.80  50.8564 0 .101
46.0431    .0375   1.9757 218.6710 169.9727 255.5896   8.68  46.5268 0 .129
43.9842    .0694   2.6897 149.8198  86.0282  39.0331   9.67  41.7124 0 .122
45.0389    .0152   2.1076 178.5259 128.2083 334.1586   8.47  44.4237 0 .047
44.3712    .0159   4.6546 129.6151 193.0239 318.7485   9.20  43.8440 0 .123
44.2202    .0695   3.5411 140.3560 322.9895 176.3410   9.29  47.2887 1 .064
45.6505    .0175   2.1119 183.2872 319.3377 136.1753   9.74  46.2354 0 .083
44.0862    .0700   2.7244 241.0871 289.8714 101.6339   9.47  44.9219 0 .063
44.1266    .0531   2.0468 180.9628 153.2283 310.8899   9.77  42.6605 1 .039
43.9187    .0326   2.0496 216.8170 178.4992 248.3359   9.29  44.4819 1 .056
45.8533    .0343   3.8717 137.0063 277.9665 228.1216   9.53  46.9281 0 .128
42.5861    .0498   2.1732 176.9789 179.4803 289.3699  10.14  41.9707 0 .125
43.9296    .0637   5.7805 124.9128 120.9486  30.2829  10.21  41.5685 1 .109
45.2066    .0882   4.1532 135.6432 348.5210 151.4735   8.62  48.7874 0 .126
44.0236    .0750   3.4626 251.8387  36.2683 353.3429  10.28  40.7462 1 .033
45.3409    .0585   4.0168 134.9789 112.6267  29.0866   8.68  43.0679 0 .116
42.7871    .0595   7.3487 121.5776  64.0674  87.7125   9.90  42.8470 0 .019
44.1876    .0581   3.7840 137.5324 149.2332 354.2547   9.45  41.6338 1 .129
44.0903    .0772   2.5548 156.9016 174.2531 315.8029   9.39  41.7788 1 .102
42.6589    .0104   2.0375 200.1940 146.8375 294.3665   9.34  42.4781 0 .088
43.4315    .0690   2.3327 164.9012 300.7809 173.7431   9.36  46.4138 0 .062
44.2866    .0592   3.1799 144.0599  75.9129  54.3301   8.81  42.8742 1 .097
45.3369    .1116   4.9597 128.5636 243.2528 281.1478   9.84  44.8972 0 .083
45.1422    .0971   4.0335 135.7799 162.2830 345.3794   9.62  40.9274 0 .128
44.0565    .0786   1.9455 211.8235  26.8007  35.8789   8.85  41.3626 1 .114
46.1859    .0900   2.9666 145.4451 193.8058 309.3683   9.84  43.7800 0 .097
46.7154    .1006   3.7247 256.6921 288.8293  82.9818   9.64  46.6288 0 .106
46.3675    .1431   2.4193 159.1910 239.7336 256.6415   9.04  48.7260 0 .124
44.2470    .0402   6.2694 123.7573  98.3449  54.1277   9.26  43.2590 1 .063
44.2671    .0826   4.9775 130.7379  60.7315  79.2218   9.12  43.8942 0 .106
42.8130    .0123   1.9849 180.0916 332.5405 126.5651   9.03  43.1325 0 .068
44.1789    .0467   2.7540 148.1395 266.3988 229.5805   8.97  45.5644 0 .129
44.9885    .0345   1.8840 186.4902  29.7038  60.4701   9.69  44.2702 0 .118
46.5475    .0372   4.4425 133.0720  18.0778 125.5361   8.97  47.5999 0 .026
45.3480    .0689   2.6060 156.1569  64.1261  53.1900   9.77  43.6325 0 .055
45.8827    .1490   2.2166 227.2701 139.7535 290.0480   9.68  44.4731 0 .109
